Passenger ID,Time (seconds),Floor,Direction (Up/Down),Destination Floor
2879,17280.0,4,Down,1
2880,17280.0,4,Down,1
2881,17280.0,4,Down,1
2882,17280.0,4,Down,1
2883,17280.0,4,Down,1
2884,17310.0,5,Down,1
2885,17310.0,5,Down,1
2886,17310.0,5,Down,1
2887,17310.0,5,Down,1
2888,17310.0,5,Down,1
2889,17310.0,5,Down,1
2890,17310.0,5,Down,1
2891,17310.0,5,Down,1
2892,17310.0,5,Down,1
2893,17310.0,5,Down,1
2894,17310.0,5,Down,1
2895,17310.0,5,Down,1
2896,17310.0,5,Down,1
2897,17310.0,5,Down,1
2898,17340.0,2,Down,1
2899,17340.0,2,Down,1
2900,17340.0,2,Down,1
2901,17340.0,2,Down,1
2902,17340.0,2,Down,1
2903,17340.0,2,Down,1
2904,17340.0,2,Down,1
2905,17340.0,2,Down,1
2906,17340.0,2,Down,1
2907,17340.0,2,Down,1
2908,17340.0,2,Down,1
2909,17340.0,2,Down,1
2910,17340.0,2,Down,1
2911,17370.0,6,Down,1
2912,17370.0,6,Down,1
2913,17370.0,6,Down,1
2914,17370.0,6,Down,1
2915,17370.0,6,Down,1
2916,17370.0,6,Down,1
2917,17400.0,3,Down,1
2918,17400.0,3,Down,1
2919,17400.0,3,Down,1
2920,17400.0,3,Down,1
2921,17400.0,3,Down,1
2922,17430.0,2,Down,1
2923,17430.0,2,Down,1
2924,17430.0,2,Down,1
2925,17430.0,2,Down,1
2926,17430.0,2,Down,1
2927,17430.0,2,Down,1
2928,17430.0,2,Down,1
2929,17430.0,2,Down,1
2930,17430.0,2,Down,1
2931,17430.0,2,Down,1
2932,17430.0,2,Down,1
2933,17460.0,4,Down,1
2934,17460.0,4,Down,1
2935,17460.0,4,Down,1
2936,17460.0,4,Down,1
2937,17460.0,4,Down,1
2938,17460.0,4,Down,1
2939,17460.0,4,Down,1
2940,17460.0,4,Down,1
2941,17460.0,4,Down,1
2942,17460.0,4,Down,1
2943,17460.0,4,Down,1
2944,17460.0,4,Down,1
2945,17490.0,3,Down,1
2946,17490.0,3,Down,1
2947,17490.0,3,Down,1
2948,17490.0,3,Down,1
2949,17490.0,3,Down,1
2950,17490.0,3,Down,1
2951,17490.0,3,Down,1
2952,17490.0,3,Down,1
2953,17520.0,3,Down,1
2954,17520.0,3,Down,1
2955,17520.0,3,Down,1
2956,17520.0,3,Down,1
2957,17520.0,3,Down,1
2958,17520.0,3,Down,1
2959,17550.0,5,Down,1
2960,17550.0,5,Down,1
2961,17550.0,5,Down,1
2962,17550.0,5,Down,1
2963,17550.0,5,Down,1
2964,17550.0,5,Down,1
2965,17580.0,6,Down,1
2966,17580.0,6,Down,1
2967,17580.0,6,Down,1
2968,17580.0,6,Down,1
2969,17580.0,6,Down,1
2970,17580.0,6,Down,1
2971,17580.0,6,Down,1
2972,17580.0,6,Down,1
2973,17580.0,6,Down,1
2974,17580.0,6,Down,1
2975,17610.0,2,Down,1
2976,17610.0,2,Down,1
2977,17610.0,2,Down,1
2978,17610.0,2,Down,1
2979,17610.0,2,Down,1
2980,17610.0,2,Down,1
2981,17610.0,2,Down,1
2982,17610.0,2,Down,1
2983,17610.0,2,Down,1
2984,17610.0,2,Down,1
2985,17610.0,2,Down,1
2986,17610.0,2,Down,1
2987,17640.0,5,Down,1
2988,17640.0,5,Down,1
2989,17640.0,5,Down,1
2990,17640.0,5,Down,1
2991,17640.0,5,Down,1
2992,17640.0,5,Down,1
2993,17640.0,5,Down,1
2994,17640.0,5,Down,1
2995,17640.0,5,Down,1
2996,17640.0,5,Down,1
2997,17640.0,5,Down,1
2998,17670.0,2,Down,1
2999,17670.0,2,Down,1
3000,17670.0,2,Down,1
3001,17670.0,2,Down,1
3002,17670.0,2,Down,1
3003,17670.0,2,Down,1
3004,17670.0,2,Down,1
3005,17670.0,2,Down,1
3006,17670.0,2,Down,1
3007,17670.0,2,Down,1
3008,17670.0,2,Down,1
3009,17670.0,2,Down,1
3010,17670.0,2,Down,1
3011,17670.0,2,Down,1
3012,17700.0,6,Down,1
3013,17700.0,6,Down,1
3014,17700.0,6,Down,1
3015,17700.0,6,Down,1
3016,17700.0,6,Down,1
3017,17730.0,4,Down,1
3018,17730.0,4,Down,1
3019,17730.0,4,Down,1
3020,17730.0,4,Down,1
3021,17730.0,4,Down,1
3022,17760.0,4,Down,1
3023,17760.0,4,Down,1
3024,17760.0,4,Down,1
3025,17760.0,4,Down,1
3026,17760.0,4,Down,1
3027,17760.0,4,Down,1
3028,17760.0,4,Down,1
3029,17760.0,4,Down,1
3030,17790.0,5,Down,1
3031,17790.0,5,Down,1
3032,17790.0,5,Down,1
3033,17790.0,5,Down,1
3034,17790.0,5,Down,1
3035,17790.0,5,Down,1
3036,17790.0,5,Down,1
3037,17790.0,5,Down,1
3038,17790.0,5,Down,1
3039,17790.0,5,Down,1
3040,17790.0,5,Down,1
3041,17820.0,4,Down,1
3042,17820.0,4,Down,1
3043,17820.0,4,Down,1
3044,17820.0,4,Down,1
3045,17820.0,4,Down,1
3046,17820.0,4,Down,1
3047,17850.0,3,Down,1
3048,17850.0,3,Down,1
3049,17850.0,3,Down,1
3050,17850.0,3,Down,1
3051,17850.0,3,Down,1
3052,17850.0,3,Down,1
3053,17850.0,3,Down,1
3054,17850.0,3,Down,1
3055,17850.0,3,Down,1
3056,17850.0,3,Down,1
3057,17880.0,6,Down,1
3058,17880.0,6,Down,1
3059,17880.0,6,Down,1
3060,17880.0,6,Down,1
3061,17880.0,6,Down,1
3062,17880.0,6,Down,1
3063,17880.0,6,Down,1
3064,17880.0,6,Down,1
3065,17910.0,6,Down,1
3066,17910.0,6,Down,1
3067,17910.0,6,Down,1
3068,17910.0,6,Down,1
3069,17910.0,6,Down,1
3070,17940.0,6,Down,1
3071,17940.0,6,Down,1
3072,17940.0,6,Down,1
3073,17940.0,6,Down,1
3074,17940.0,6,Down,1
3075,17940.0,6,Down,1
3076,17940.0,6,Down,1
3077,17940.0,6,Down,1
3078,17970.0,5,Down,1
3079,17970.0,5,Down,1
3080,17970.0,5,Down,1
3081,17970.0,5,Down,1
3082,17970.0,5,Down,1
3083,17970.0,5,Down,1
3084,17970.0,5,Down,1
3085,17970.0,5,Down,1
3086,17970.0,5,Down,1
3087,18000.0,3,Down,2
3088,18000.0,3,Down,1
3089,18000.0,3,Down,2
3090,18000.0,3,Down,1
3091,18030.0,3,Up,6
3092,18060.0,2,Down,1
3093,18060.0,2,Down,1
3094,18060.0,2,Down,1
3095,18090.0,6,Up,6
3096,18090.0,6,Up,6
3097,18090.0,6,Up,6
3098,18090.0,6,Up,6
3099,18120.0,1,Down,1
3100,18150.0,1,Up,6
3101,18150.0,1,Up,4
3102,18150.0,1,Up,4
3103,18150.0,1,Up,6
3104,18180.0,2,Down,1
3105,18210.0,4,Up,6
3106,18210.0,4,Up,6
3107,18210.0,4,Up,5
3108,18240.0,1,Up,2
3109,18240.0,1,Up,2
3110,18240.0,1,Up,6
3111,18270.0,4,Down,2
3112,18300.0,1,Down,1
3113,18300.0,1,Down,1
3114,18300.0,1,Down,1
3115,18330.0,3,Up,6
3116,18330.0,3,Up,6
3117,18330.0,3,Up,6
3118,18330.0,3,Up,5
3119,18360.0,1,Up,2
3120,18360.0,1,Up,5
3121,18390.0,3,Up,6
3122,18420.0,5,Down,2
3123,18420.0,5,Down,1
3124,18420.0,5,Down,2
3125,18450.0,1,Up,2
3126,18450.0,1,Up,4
3127,18450.0,1,Up,5
3128,18450.0,1,Up,2
3129,18480.0,1,Up,3
3130,18510.0,6,Down,2
3131,18510.0,6,Down,5
3132,18540.0,1,Down,1
3133,18570.0,6,Up,6
3134,18600.0,1,Up,6
3135,18600.0,1,Up,6
3136,18600.0,1,Up,5
3137,18600.0,1,Up,5
3138,18630.0,4,Down,1
3139,18630.0,4,Down,2
3140,18630.0,4,Down,3
3141,18660.0,3,Up,4
3142,18660.0,3,Up,4
3143,18690.0,1,Down,1
3144,18690.0,1,Down,1
3145,18720.0,2,Up,5
3146,18720.0,2,Up,4
3147,18750.0,2,Up,5
3148,18750.0,2,Up,4
3149,18750.0,2,Up,4
3150,18750.0,2,Up,3
3151,18780.0,1,Up,4
3152,18810.0,4,Up,6
3153,18810.0,4,Up,5
3154,18840.0,2,Down,1
3155,18870.0,4,Up,6
3156,18900.0,4,Up,5
3157,18900.0,4,Up,6
3158,18900.0,4,Up,6
3159,18900.0,4,Up,6
3160,18930.0,2,Down,1
3161,18930.0,2,Down,1
3162,18930.0,2,Down,1
3163,18930.0,2,Down,1
3164,18960.0,1,Up,6
3165,18960.0,1,Up,4
3166,18990.0,5,Up,6
3167,18990.0,5,Up,6
3168,19020.0,1,Up,3
3169,19020.0,1,Up,4
3170,19020.0,1,Up,5
3171,19050.0,5,Down,2
3172,19050.0,5,Down,4
3173,19050.0,5,Down,1
3174,19080.0,5,Down,3
3175,19080.0,5,Down,3
3176,19080.0,5,Down,1
3177,19110.0,5,Up,6
3178,19110.0,5,Up,6
3179,19110.0,5,Up,6
3180,19110.0,5,Up,6
3181,19140.0,6,Down,1
3182,19140.0,6,Down,1
3183,19140.0,6,Down,5
3184,19170.0,2,Down,1
3185,19170.0,2,Down,1
3186,19170.0,2,Down,1
3187,19200.0,5,Up,6
3188,19200.0,5,Up,6
3189,19200.0,5,Up,6
3190,19200.0,5,Up,6
3191,19230.0,5,Down,2
3192,19230.0,5,Down,3
3193,19230.0,5,Down,2
3194,19260.0,1,Up,4
3195,19260.0,1,Up,2
3196,19290.0,6,Up,6
3197,19290.0,6,Up,6
3198,19290.0,6,Up,6
3199,19290.0,6,Up,6
3200,19320.0,3,Down,1
3201,19350.0,5,Down,2
3202,19350.0,5,Down,2
3203,19350.0,5,Down,1
3204,19350.0,5,Down,2
3205,19380.0,1,Up,4
3206,19380.0,1,Up,4
3207,19410.0,3,Up,5
3208,19410.0,3,Up,6
3209,19410.0,3,Up,6
3210,19410.0,3,Up,6
3211,19440.0,2,Down,1
3212,19440.0,2,Down,1
3213,19440.0,2,Down,1
3214,19440.0,2,Down,1
3215,19470.0,6,Up,6
3216,19470.0,6,Up,6
3217,19470.0,6,Up,6
3218,19500.0,6,Down,2
3219,19500.0,6,Down,2
3220,19500.0,6,Down,2
3221,19530.0,5,Up,6
3222,19560.0,2,Down,1
3223,19560.0,2,Down,1
3224,19590.0,5,Down,2
3225,19590.0,5,Down,1
3226,19590.0,5,Down,4
3227,19590.0,5,Down,2
3228,19620.0,2,Down,1
3229,19620.0,2,Down,1
3230,19620.0,2,Down,1
3231,19620.0,2,Down,1
3232,19650.0,2,Up,6
3233,19650.0,2,Up,4
3234,19680.0,3,Up,6
3235,19680.0,3,Up,5
3236,19680.0,3,Up,4
3237,19680.0,3,Up,5
3238,19710.0,6,Down,3
3239,19710.0,6,Down,3
3240,19710.0,6,Down,1
3241,19710.0,6,Down,4
3242,19740.0,1,Up,6
3243,19740.0,1,Up,5
3244,19770.0,4,Up,6
3245,19800.0,6,Down,3
3246,19800.0,6,Down,5
3247,19800.0,6,Down,5
3248,19830.0,2,Up,5
3249,19830.0,2,Up,5
3250,19830.0,2,Up,5
3251,19830.0,2,Up,4
3252,19860.0,2,Down,1
3253,19890.0,3,Up,6
3254,19920.0,5,Up,6
3255,19920.0,5,Up,6
3256,19920.0,5,Up,6
3257,19950.0,3,Up,4
3258,19950.0,3,Up,4
3259,19950.0,3,Up,6
3260,19950.0,3,Up,6
3261,19980.0,5,Down,4
3262,20010.0,5,Down,1
3263,20010.0,5,Down,1
3264,20040.0,6,Up,6
3265,20040.0,6,Up,6
3266,20040.0,6,Up,6
3267,20070.0,5,Down,2
3268,20070.0,5,Down,1
3269,20070.0,5,Down,4
3270,20100.0,2,Down,1
3271,20100.0,2,Down,1
3272,20100.0,2,Down,1
3273,20100.0,2,Down,1
3274,20130.0,1,Down,1
3275,20130.0,1,Down,1
3276,20160.0,4,Up,6
3277,20160.0,4,Up,5
3278,20190.0,6,Up,6
3279,20190.0,6,Up,6
3280,20190.0,6,Up,6
3281,20220.0,1,Up,6
3282,20250.0,1,Down,1
3283,20250.0,1,Down,1
3284,20250.0,1,Down,1
3285,20280.0,1,Up,3
3286,20280.0,1,Up,2
3287,20280.0,1,Up,4
3288,20310.0,5,Down,2
3289,20310.0,5,Down,3
3290,20310.0,5,Down,3
3291,20340.0,3,Up,6
3292,20340.0,3,Up,4
3293,20340.0,3,Up,5
3294,20340.0,3,Up,4
3295,20370.0,6,Up,6
3296,20370.0,6,Up,6
3297,20370.0,6,Up,6
3298,20400.0,2,Down,1
3299,20400.0,2,Down,1
3300,20400.0,2,Down,1
3301,20430.0,2,Up,6
3302,20430.0,2,Up,3
3303,20460.0,5,Down,4
3304,20460.0,5,Down,4
3305,20460.0,5,Down,1
3306,20460.0,5,Down,4
3307,20490.0,2,Up,6
3308,20490.0,2,Up,5
3309,20520.0,5,Up,6
3310,20550.0,6,Up,6
3311,20550.0,6,Up,6
3312,20550.0,6,Up,6
3313,20580.0,2,Up,3
3314,20580.0,2,Up,3
3315,20580.0,2,Up,3
3316,20580.0,2,Up,6
3317,20610.0,6,Up,6
3318,20610.0,6,Up,6
3319,20610.0,6,Up,6
3320,20610.0,6,Up,6
3321,20640.0,1,Down,1
3322,20640.0,1,Down,1
3323,20640.0,1,Down,1
3324,20670.0,1,Down,1
3325,20670.0,1,Down,1
3326,20700.0,4,Down,1
3327,20730.0,6,Down,3
3328,20760.0,4,Down,1
3329,20790.0,2,Up,5
3330,20820.0,6,Up,6
3331,20820.0,6,Up,6
3332,20850.0,1,Down,1
3333,20850.0,1,Down,1
3334,20880.0,4,Down,2
3335,20910.0,6,Up,6
3336,20910.0,6,Up,6
3337,20910.0,6,Up,6
3338,20940.0,4,Down,3
3339,20940.0,4,Down,1
3340,20970.0,5,Up,6
3341,21000.0,2,Up,4
3342,21000.0,2,Up,4
3343,21000.0,2,Up,3
3344,21030.0,4,Down,1
3345,21060.0,2,Down,1
3346,21060.0,2,Down,1
3347,21090.0,1,Up,6
3348,21090.0,1,Up,4
3349,21120.0,3,Up,4
3350,21120.0,3,Up,5
3351,21120.0,3,Up,6
3352,21150.0,1,Down,1
3353,21150.0,1,Down,1
3354,21180.0,5,Down,2
3355,21180.0,5,Down,4
3356,21210.0,4,Down,3
3357,21240.0,4,Down,1
3358,21270.0,6,Down,3
3359,21300.0,1,Up,6
3360,21300.0,1,Up,5
3361,21300.0,1,Up,3
3362,21300.0,1,Up,2
3363,21330.0,2,Up,6
3364,21360.0,5,Down,4
3365,21390.0,6,Up,6
3366,21390.0,6,Up,6
3367,21390.0,6,Up,6
3368,21390.0,6,Up,6
3369,21420.0,2,Up,5
3370,21450.0,4,Down,1
3371,21480.0,5,Down,3
3372,21480.0,5,Down,3
3373,21480.0,5,Down,1
3374,21510.0,4,Down,3
3375,21510.0,4,Down,1
3376,21510.0,4,Down,3
3377,21510.0,4,Down,1
3378,21540.0,6,Up,6
3379,21570.0,5,Up,6
3380,21570.0,5,Up,6
3381,21600.0,6,Down,4
3382,21600.0,6,Down,5
3383,21630.0,3,Down,2
3384,21630.0,3,Down,1
3385,21630.0,3,Down,1
3386,21630.0,3,Down,2
3387,21660.0,2,Up,4
3388,21660.0,2,Up,3
3389,21660.0,2,Up,3
3390,21660.0,2,Up,3
3391,21690.0,1,Down,1
3392,21720.0,2,Down,1
3393,21720.0,2,Down,1
3394,21720.0,2,Down,1
3395,21720.0,2,Down,1
3396,21750.0,6,Down,3
3397,21750.0,6,Down,1
3398,21780.0,6,Up,6
3399,21780.0,6,Up,6
3400,21810.0,1,Down,1
3401,21810.0,1,Down,1
3402,21810.0,1,Down,1
3403,21840.0,4,Down,3
3404,21870.0,2,Up,3
3405,21870.0,2,Up,6
3406,21900.0,5,Down,1
3407,21900.0,5,Down,4
3408,21930.0,5,Down,1
3409,21960.0,4,Down,2
3410,21960.0,4,Down,2
3411,21960.0,4,Down,3
3412,21990.0,6,Up,6
3413,21990.0,6,Up,6
3414,21990.0,6,Up,6
3415,21990.0,6,Up,6
3416,22020.0,6,Down,3
3417,22050.0,3,Up,6
3418,22050.0,3,Up,6
3419,22080.0,4,Up,5
3420,22110.0,1,Down,1
3421,22110.0,1,Down,1
3422,22110.0,1,Down,1
3423,22110.0,1,Down,1
3424,22140.0,5,Up,6
3425,22140.0,5,Up,6
3426,22170.0,6,Up,6
3427,22170.0,6,Up,6
3428,22200.0,4,Up,5
3429,22200.0,4,Up,5
3430,22200.0,4,Up,5
3431,22230.0,2,Up,5
3432,22230.0,2,Up,4
3433,22260.0,1,Up,6
3434,22260.0,1,Up,2
3435,22260.0,1,Up,4
3436,22260.0,1,Up,6
3437,22290.0,5,Up,6
3438,22320.0,3,Down,1
3439,22320.0,3,Down,2
3440,22350.0,2,Down,1
3441,22380.0,1,Up,5
3442,22410.0,2,Down,1
3443,22440.0,3,Down,2
3444,22440.0,3,Down,1
3445,22440.0,3,Down,1
3446,22440.0,3,Down,2
3447,22470.0,6,Up,6
3448,22470.0,6,Up,6
3449,22470.0,6,Up,6
3450,22470.0,6,Up,6
3451,22500.0,4,Down,1
3452,22500.0,4,Down,2
3453,22530.0,2,Down,1
3454,22560.0,6,Down,1
3455,22560.0,6,Down,3
3456,22560.0,6,Down,4
3457,22560.0,6,Down,2
3458,22590.0,3,Down,1
3459,22590.0,3,Down,2
3460,22590.0,3,Down,1
3461,22590.0,3,Down,2
3462,22620.0,1,Down,1
3463,22620.0,1,Down,1
3464,22620.0,1,Down,1
3465,22650.0,1,Up,5
3466,22650.0,1,Up,6
3467,22650.0,1,Up,6
3468,22650.0,1,Up,3
3469,22680.0,2,Up,3
3470,22710.0,5,Down,4
3471,22710.0,5,Down,2
3472,22710.0,5,Down,3
3473,22740.0,1,Up,2
3474,22770.0,5,Up,6
3475,22800.0,5,Down,4
3476,22800.0,5,Down,1
3477,22800.0,5,Down,4
3478,22800.0,5,Down,2
3479,22830.0,3,Down,1
3480,22830.0,3,Down,2
3481,22830.0,3,Down,2
3482,22830.0,3,Down,2
3483,22860.0,5,Up,6
3484,22860.0,5,Up,6
3485,22860.0,5,Up,6
3486,22860.0,5,Up,6
3487,22890.0,6,Up,6
3488,22890.0,6,Up,6
3489,22890.0,6,Up,6
3490,22920.0,4,Up,6
3491,22920.0,4,Up,6
3492,22920.0,4,Up,6
3493,22950.0,3,Up,5
3494,22950.0,3,Up,6
3495,22950.0,3,Up,6
3496,22980.0,6,Down,1
3497,22980.0,6,Down,2
3498,22980.0,6,Down,2
3499,22980.0,6,Down,1
3500,23010.0,5,Up,6
3501,23010.0,5,Up,6
3502,23010.0,5,Up,6
3503,23040.0,4,Up,6
3504,23040.0,4,Up,6
3505,23040.0,4,Up,6
3506,23070.0,6,Up,6
3507,23070.0,6,Up,6
3508,23070.0,6,Up,6
3509,23100.0,6,Up,6
3510,23100.0,6,Up,6
3511,23130.0,6,Down,5
3512,23130.0,6,Down,4
3513,23130.0,6,Down,3
3514,23130.0,6,Down,1
3515,23160.0,5,Down,3
3516,23190.0,1,Down,1
3517,23220.0,4,Down,3
3518,23220.0,4,Down,1
3519,23220.0,4,Down,3
3520,23250.0,1,Up,5
3521,23250.0,1,Up,2
3522,23280.0,2,Up,5
3523,23280.0,2,Up,6
3524,23280.0,2,Up,3
3525,23310.0,5,Down,4
3526,23310.0,5,Down,4
3527,23340.0,5,Up,6
3528,23340.0,5,Up,6
3529,23340.0,5,Up,6
3530,23370.0,5,Down,1
3531,23370.0,5,Down,4
3532,23400.0,5,Up,6
3533,23430.0,3,Up,5
3534,23430.0,3,Up,6
3535,23460.0,2,Up,6
3536,23460.0,2,Up,3
3537,23460.0,2,Up,3
3538,23490.0,2,Up,3
3539,23490.0,2,Up,4
3540,23490.0,2,Up,4
3541,23520.0,2,Up,3
3542,23550.0,6,Up,6
3543,23550.0,6,Up,6
3544,23550.0,6,Up,6
3545,23550.0,6,Up,6
3546,23580.0,4,Down,1
3547,23580.0,4,Down,1
3548,23580.0,4,Down,1
3549,23580.0,4,Down,1
3550,23610.0,1,Up,3
3551,23640.0,2,Down,1
3552,23640.0,2,Down,1
3553,23670.0,4,Up,5
3554,23670.0,4,Up,5
3555,23670.0,4,Up,6
3556,23700.0,3,Up,4
3557,23700.0,3,Up,4
3558,23700.0,3,Up,5
3559,23730.0,3,Down,1
3560,23730.0,3,Down,2
3561,23760.0,5,Down,4
3562,23760.0,5,Down,1
3563,23790.0,6,Down,3
3564,23820.0,5,Up,6
3565,23850.0,3,Down,2
3566,23850.0,3,Down,2
3567,23850.0,3,Down,2
3568,23880.0,6,Down,2
3569,23880.0,6,Down,5
3570,23910.0,2,Down,1
3571,23910.0,2,Down,1
3572,23940.0,1,Down,1
3573,23970.0,4,Up,6
3574,23970.0,4,Up,6
3575,23970.0,4,Up,5
3576,23970.0,4,Up,5
3577,24000.0,5,Up,6
3578,24030.0,6,Down,1
3579,24030.0,6,Down,4
3580,24060.0,1,Down,1
3581,24060.0,1,Down,1
3582,24090.0,5,Down,3
3583,24090.0,5,Down,1
3584,24090.0,5,Down,4
3585,24090.0,5,Down,2
3586,24120.0,4,Up,6
3587,24120.0,4,Up,5
3588,24120.0,4,Up,6
3589,24150.0,6,Down,4
3590,24150.0,6,Down,2
3591,24150.0,6,Down,3
3592,24180.0,1,Down,1
3593,24210.0,6,Down,2
3594,24240.0,6,Up,6
3595,24240.0,6,Up,6
3596,24240.0,6,Up,6
3597,24240.0,6,Up,6
3598,24270.0,4,Up,6
3599,24300.0,6,Up,6
3600,24300.0,6,Up,6
3601,24300.0,6,Up,6
3602,24300.0,6,Up,6
3603,24330.0,3,Up,4
3604,24330.0,3,Up,6
3605,24330.0,3,Up,6
3606,24360.0,5,Up,6
3607,24360.0,5,Up,6
3608,24360.0,5,Up,6
3609,24390.0,3,Down,2
3610,24390.0,3,Down,2
3611,24390.0,3,Down,2
3612,24420.0,5,Up,6
3613,24420.0,5,Up,6
3614,24450.0,1,Up,2
3615,24450.0,1,Up,2
3616,24480.0,5,Up,6
3617,24480.0,5,Up,6
3618,24510.0,5,Up,6
3619,24510.0,5,Up,6
3620,24510.0,5,Up,6
3621,24540.0,4,Down,1
3622,24540.0,4,Down,3
3623,24570.0,1,Down,1
3624,24600.0,5,Down,3
3625,24600.0,5,Down,1
3626,24600.0,5,Down,3
3627,24630.0,2,Down,1
3628,24630.0,2,Down,1
3629,24630.0,2,Down,1
3630,24660.0,2,Down,1
3631,24660.0,2,Down,1
3632,24690.0,4,Down,3
3633,24720.0,5,Down,3
3634,24720.0,5,Down,1
3635,24720.0,5,Down,4
3636,24750.0,5,Down,2
3637,24750.0,5,Down,4
3638,24750.0,5,Down,3
3639,24750.0,5,Down,1
3640,24780.0,6,Up,6
3641,24780.0,6,Up,6
3642,24810.0,6,Down,3
3643,24810.0,6,Down,1
3644,24810.0,6,Down,4
3645,24810.0,6,Down,1
3646,24840.0,4,Up,5
3647,24840.0,4,Up,5
3648,24840.0,4,Up,6
3649,24840.0,4,Up,6
3650,24870.0,6,Down,4
3651,24870.0,6,Down,3
3652,24870.0,6,Down,1
3653,24870.0,6,Down,1
3654,24900.0,3,Up,6
3655,24900.0,3,Up,5
3656,24900.0,3,Up,4
3657,24930.0,4,Up,6
3658,24930.0,4,Up,5
3659,24960.0,1,Down,1
3660,24960.0,1,Down,1
3661,24990.0,1,Down,1
3662,25020.0,5,Down,1
3663,25020.0,5,Down,3
3664,25050.0,3,Up,5
3665,25050.0,3,Up,6
3666,25080.0,4,Down,2
3667,25080.0,4,Down,3
3668,25080.0,4,Down,2
3669,25110.0,3,Down,2
3670,25140.0,6,Down,5
3671,25140.0,6,Down,2
3672,25140.0,6,Down,1
3673,25170.0,1,Up,5
3674,25170.0,1,Up,5
3675,25170.0,1,Up,5
3676,25170.0,1,Up,6
3677,25200.0,6,Down,2
3678,25200.0,6,Down,1
3679,25200.0,6,Down,1
3680,25200.0,6,Down,4
3681,25230.0,6,Up,6
3682,25260.0,3,Up,6
3683,25260.0,3,Up,5
3684,25260.0,3,Up,4
3685,25290.0,1,Down,1
3686,25290.0,1,Down,1
3687,25320.0,5,Down,2
3688,25320.0,5,Down,1
3689,25350.0,1,Up,6
3690,25350.0,1,Up,3
3691,25350.0,1,Up,3
3692,25350.0,1,Up,3
3693,25380.0,3,Up,6
3694,25380.0,3,Up,5
3695,25380.0,3,Up,4
3696,25380.0,3,Up,4
3697,25410.0,5,Down,1
3698,25440.0,4,Down,2
3699,25440.0,4,Down,3
3700,25470.0,2,Down,1
3701,25470.0,2,Down,1
3702,25470.0,2,Down,1
3703,25500.0,6,Down,5
3704,25530.0,5,Down,2
3705,25530.0,5,Down,3
3706,25530.0,5,Down,4
3707,25530.0,5,Down,3
3708,25560.0,2,Up,6
3709,25590.0,5,Up,6
3710,25620.0,6,Up,6
3711,25620.0,6,Up,6
3712,25650.0,6,Up,6
3713,25650.0,6,Up,6
3714,25650.0,6,Up,6
3715,25650.0,6,Up,6
3716,25680.0,5,Up,6
3717,25680.0,5,Up,6
3718,25680.0,5,Up,6
3719,25680.0,5,Up,6
3720,25710.0,5,Up,6
3721,25710.0,5,Up,6
3722,25710.0,5,Up,6
3723,25710.0,5,Up,6
3724,25740.0,1,Down,1
3725,25770.0,5,Up,6
3726,25800.0,3,Down,1
3727,25800.0,3,Down,2
3728,25800.0,3,Down,1
3729,25830.0,2,Down,1
3730,25860.0,6,Up,6
3731,25860.0,6,Up,6
3732,25890.0,1,Up,4
3733,25920.0,4,Down,3
3734,25920.0,4,Down,1
3735,25920.0,4,Down,2
3736,25950.0,4,Up,6
3737,25950.0,4,Up,5
3738,25950.0,4,Up,6
3739,25950.0,4,Up,5
3740,25980.0,1,Up,2
3741,25980.0,1,Up,3
3742,26010.0,6,Down,4
3743,26010.0,6,Down,3
3744,26010.0,6,Down,4
3745,26010.0,6,Down,1
3746,26040.0,1,Up,3
3747,26040.0,1,Up,4
3748,26040.0,1,Up,2
3749,26040.0,1,Up,4
3750,26070.0,4,Up,5
3751,26070.0,4,Up,6
3752,26100.0,2,Down,1
3753,26130.0,1,Down,1
3754,26160.0,4,Up,5
3755,26160.0,4,Up,5
3756,26160.0,4,Up,5
3757,26160.0,4,Up,5
3758,26190.0,1,Down,1
3759,26190.0,1,Down,1
3760,26220.0,2,Up,6
3761,26220.0,2,Up,3
3762,26250.0,4,Up,5
3763,26250.0,4,Up,5
3764,26250.0,4,Up,5
3765,26280.0,6,Down,3
3766,26310.0,6,Up,6
3767,26340.0,2,Down,1
3768,26340.0,2,Down,1
3769,26340.0,2,Down,1
3770,26340.0,2,Down,1
3771,26370.0,5,Down,2
3772,26370.0,5,Down,4
3773,26370.0,5,Down,4
3774,26370.0,5,Down,3
3775,26400.0,6,Up,6
3776,26400.0,6,Up,6
3777,26430.0,3,Down,2
3778,26430.0,3,Down,1
3779,26460.0,2,Up,6
3780,26460.0,2,Up,5
3781,26460.0,2,Up,5
3782,26490.0,2,Up,3
3783,26490.0,2,Up,3
3784,26490.0,2,Up,6
3785,26490.0,2,Up,6
3786,26520.0,1,Up,6
3787,26520.0,1,Up,6
3788,26550.0,1,Down,1
3789,26550.0,1,Down,1
3790,26550.0,1,Down,1
3791,26550.0,1,Down,1
3792,26580.0,4,Up,5
3793,26580.0,4,Up,5
3794,26610.0,4,Up,5
3795,26610.0,4,Up,5
3796,26640.0,1,Up,6
3797,26640.0,1,Up,4
3798,26670.0,2,Up,4
3799,26700.0,6,Down,5
3800,26700.0,6,Down,2
3801,26700.0,6,Down,4
3802,26730.0,3,Up,6
3803,26730.0,3,Up,4
3804,26760.0,5,Down,3
3805,26790.0,5,Up,6
3806,26790.0,5,Up,6
3807,26820.0,6,Down,1
3808,26820.0,6,Down,2
3809,26850.0,4,Up,5
